date,username,text,clean_text,sentiment,sentiment_score,score_negative,score_neutral,score_positive,sarcasm_detected,sarcasm_type,corrected_sentiment
2026-03-16 04:43:24,jitende37309837,"@SupriyaShrinate Keep squeaking &amp; squawking on social media,Ghanta 🔔 faraq padne wala hai WB,TN,Kerala,Assam,P'cherry elections mein... Congress ki haar nischit hai.","Keep squeaking & squawking on social media,Ghanta 🔔 faraq padne wala hai WB,TN,Kerala,Assam,P'cherry elections mein... Congress ki haar nischit hai.",Neutral,0.6331,0.3165,0.6331,0.0504,False,none,Neutral
2026-03-16 04:43:20,anupreth,@Tanmay_31_ bro .. any update about venitive holding since ipo,bro .. any update about venitive holding since ipo,Neutral,0.9369,0.0362,0.9369,0.0269,False,none,Neutral
2026-03-16 04:43:18,Leo_Knock,"@JhaSanjay Perspective matters. If Rahul Gandhi is your idea of a future PM, obviously everyone else will look like an idiot.","Perspective matters. If Rahul Gandhi is your idea of a future PM, obviously everyone else will look like an idiot.",Negative,0.6075,0.6075,0.3379,0.0545,False,none,Negative
2026-03-16 04:43:16,Manlostincrazy,@C_3C_3 Exactly. That's why when they've had their lowest approval ratings ever all the same people got re-elected. How do people so hated keep getting re-elected? Well now we all know. Islam may be a threat but nowhere near as big a threat as Congress.,Exactly. That's why when they've had their lowest approval ratings ever all the same people got re-elected. How do people so hated keep getting re-elected? Well now we all know. Islam may be a threat but nowhere near as big a threat as Congress.,Negative,0.8788,0.8788,0.1105,0.0107,False,none,Negative
2026-03-16 04:43:14,AKumar66447807,"🗣️ ""We sought AIMIM’s support for Rajysabha election. All secular parties must unite to defeat BJP-led NDA.""

  - RJD leader Tejashwi Yadav

PZ: -
Odd day: AIMIM is BJP’s B TEAM.
Even day: ‘Please support us saar.’ 💀 https://t.co/gJcapaSyvl","🗣️ ""We sought AIMIM’s support for Rajysabha election. All secular parties must unite to defeat BJP-led NDA."" - RJD leader Tejashwi Yadav PZ: - Odd day: AIMIM is BJP’s B TEAM. Even day: ‘Please support us saar.’ 💀",Neutral,0.6742,0.034,0.6742,0.2918,False,none,Neutral
2026-03-16 04:43:11,SatyajitSatpa15,Rest of border in Bengal. So ask your Aka Mamata Didi when she will give land. As a proof Order of Kolkata HC read. Don't blame BJP.,Rest of border in Bengal. So ask your Aka Mamata Didi when she will give land. As a proof Order of Kolkata HC read. Don't blame BJP.,Neutral,0.7335,0.2274,0.7335,0.0391,False,none,Neutral
2026-03-16 04:43:08,np_nationpress,"PM Modi Celebrates C.R. Paatil's Birthday, Applauds His Contributions to Water Management. On March 16, Prime Minister Modi wished Union Minister C.R. Paatil a happy
birthday, acknowledging his significant role in water management and the 'Har
Ghar... https://t.co/s3piisTaJx https://t.co/fltYPgBuCB","PM Modi Celebrates C.R. Paatil's Birthday, Applauds His Contributions to Water Management. On March 16, Prime Minister Modi wished Union Minister C.R. Paatil a happy birthday, acknowledging his significant role in water management and the 'Har Ghar...",Positive,0.9436,0.0019,0.0544,0.9436,False,none,Positive
2026-03-16 04:43:08,Tractor2twitr_P,"- In coalition with SAD, BJP ruled Panjab for 10 years, and it was during that time that drugs peaked.
- BJP is responsible for guarding Indo-Pak border, which is a major gateway for drugs, and it has failed to stop drugs.
- BJP-controlled BSF has jurisdiction up to 50 km in Panjab from international border and has powers to raid and detain drug smugglers.
- The manufacturing of synthetic drugs in Himachal also peaked during BJP and Congress rule in Himachal.

BJP and Amit Shah should feel ashamed of this propaganda.","- In coalition with SAD, BJP ruled Panjab for 10 years, and it was during that time that drugs peaked. - BJP is responsible for guarding Indo-Pak border, which is a major gateway for drugs, and it has failed to stop drugs. - BJP-controlled BSF has jurisdiction up to 50 km in Panjab from international border and has powers to raid and detain drug smugglers. - The manufacturing of synthetic drugs in Himachal also peaked during BJP and Congress rule in Himachal. BJP and Amit Shah should feel ashamed of this propaganda.",Negative,0.8104,0.8104,0.1801,0.0095,False,none,Negative
2026-03-16 04:43:07,JaredBrehm,@EricLDaugh 1000$ agreed it's time to get these old clowns out and get people who are actually goinh to fight for us in congress and help pass common sense bills folks,1000$ agreed it's time to get these old clowns out and get people who are actually goinh to fight for us in congress and help pass common sense bills folks,Neutral,0.4694,0.2927,0.4694,0.2379,False,none,Neutral
2026-03-16 04:43:05,1776PrdPatriot,"@SenatorAndyKim This is why our founding fathers were smarter than you. We need one CIC, non 535 traitors in congress like you","This is why our founding fathers were smarter than you. We need one CIC, non 535 traitors in congress like you",Negative,0.84,0.84,0.1395,0.0204,False,none,Negative
2026-03-16 04:43:03,0ni0nred,@crazy__shikhu Yes but the margin is getting thinner. We need to pull up faster while BJP is taking us to toilet. https://t.co/XUPbRoy5Zu,Yes but the margin is getting thinner. We need to pull up faster while BJP is taking us to toilet.,Neutral,0.5385,0.4041,0.5385,0.0575,False,none,Neutral
2026-03-16 04:43:02,SuryakantVichar,@MarioNawfal Edited video..P.M Modi was not in parliament when this happened.......,Edited video..P.M Modi was not in parliament when this happened.......,Neutral,0.6488,0.3344,0.6488,0.0168,False,none,Neutral
2026-03-16 04:42:57,BJP4OBCMorcha,"𝐑𝐞𝐜𝐚𝐥𝐥𝐢𝐧𝐠 𝐡𝐢𝐬 𝐡𝐮𝐦𝐛𝐥𝐞 𝐛𝐞𝐠𝐢𝐧𝐧𝐢𝐧𝐠𝐬, 𝐏𝐌 𝐌𝐨𝐝𝐢 𝐭𝐡𝐚𝐧𝐤𝐞𝐝 𝐀𝐬𝐬𝐚𝐦’𝐬 𝐭𝐞𝐚 𝐠𝐚𝐫𝐝𝐞𝐧 𝐰𝐨𝐫𝐤𝐞𝐫𝐬 𝐰𝐡𝐨𝐬𝐞 𝐭𝐞𝐚 𝐨𝐧𝐜𝐞 𝐫𝐞𝐚𝐜𝐡𝐞𝐝 𝐡𝐢𝐬 𝐯𝐢𝐥𝐥𝐚𝐠𝐞 𝐚𝐧𝐝 𝐛𝐞𝐜𝐚𝐦𝐞 𝐩𝐚𝐫𝐭 𝐨𝐟 𝐡𝐢𝐬 𝐣𝐨𝐮𝐫𝐧𝐞𝐲.

Watch. https://t.co/MhBphWfRwT","𝐑𝐞𝐜𝐚𝐥𝐥𝐢𝐧𝐠 𝐡𝐢𝐬 𝐡𝐮𝐦𝐛𝐥𝐞 𝐛𝐞𝐠𝐢𝐧𝐧𝐢𝐧𝐠𝐬, 𝐏𝐌 𝐌𝐨𝐝𝐢 𝐭𝐡𝐚𝐧𝐤𝐞𝐝 𝐀𝐬𝐬𝐚𝐦’𝐬 𝐭𝐞𝐚 𝐠𝐚𝐫𝐝𝐞𝐧 𝐰𝐨𝐫𝐤𝐞𝐫𝐬 𝐰𝐡𝐨𝐬𝐞 𝐭𝐞𝐚 𝐨𝐧𝐜𝐞 𝐫𝐞𝐚𝐜𝐡𝐞𝐝 𝐡𝐢𝐬 𝐯𝐢𝐥𝐥𝐚𝐠𝐞 𝐚𝐧𝐝 𝐛𝐞𝐜𝐚𝐦𝐞 𝐩𝐚𝐫𝐭 𝐨𝐟 𝐡𝐢𝐬 𝐣𝐨𝐮𝐫𝐧𝐞𝐲. Watch.",Neutral,0.7891,0.1076,0.7891,0.1033,False,none,Neutral
2026-03-16 04:42:53,devsrvt,@TheMadrasMuse @arunrp555 Admk isnnot fine with bjp when bjp is polarised and causing chaos based on caste and religion,Admk isnnot fine with bjp when bjp is polarised and causing chaos based on caste and religion,Negative,0.7202,0.7202,0.2693,0.0105,False,none,Negative
2026-03-16 04:42:43,BJPuniversity,"@rishibagree Iconic journey: “I’m not like other girls” → “actually I am exactly like the other girls now, just with more fabric and fewer opinions.” Peak rebrand.","Iconic journey: “I’m not like other girls” → “actually I am exactly like the other girls now, just with more fabric and fewer opinions.” Peak rebrand.",Positive,0.5261,0.0396,0.4344,0.5261,False,none,Positive
2026-03-16 04:42:43,Akalitabjp,Either stand up and defend your rights and your future — or be ready to let your opponents decide your fate. @himantabiswa @blsanthosh @BansuriSwaraj @rammadhav_ https://t.co/LUz6nwoq1L,Either stand up and defend your rights and your future — or be ready to let your opponents decide your fate.,Neutral,0.6895,0.2291,0.6895,0.0814,False,none,Neutral
2026-03-16 04:42:41,NewsArenaIndia,"""EC controlled by ruling party and removed Bengal's Chief Secretary following order.""

- Congress MP Sukhdeo Bhagat https://t.co/b3STMDeGXx","""EC controlled by ruling party and removed Bengal's Chief Secretary following order."" - Congress MP Sukhdeo Bhagat",Neutral,0.6034,0.3831,0.6034,0.0135,False,none,Neutral
2026-03-16 04:42:34,Aryaverta,@nhk_varma @sabakaul1 How did I tell you are chamar? I didn't open your account I just saw hindu surname. You are not muslim and calling someone andhbhakt so that means either you are Congress supporter or chamar. UGC low life are low iq but they still are patriotic.,How did I tell you are chamar? I didn't open your account I just saw hindu surname. You are not muslim and calling someone andhbhakt so that means either you are Congress supporter or chamar. UGC low life are low iq but they still are patriotic.,Negative,0.6694,0.6694,0.3174,0.0132,True,indian_vocab,Negative
2026-03-16 04:42:32,CrewSchielke,"We need a Constitutional Amendment NOW to:  
- Let Congress/states limit campaign cash & dark money  
- Stop corps from unlimited ""speech"" spending  
- Guarantee real people—not fake entities—get equal access to petition govt  
- Force public small-donor matching to drown out lobbyist billions  

Inspired by For Our Freedom Amendment calls (23+ states already on board).  

Who's with me? Sign the petition & let's build rallies nationwide starting Tax Day (April 15) to demand this fix. Link in bio/replies.","We need a Constitutional Amendment NOW to: - Let Congress/states limit campaign cash & dark money - Stop corps from unlimited ""speech"" spending - Guarantee real people—not fake entities—get equal access to petition govt - Force public small-donor matching to drown out lobbyist billions Inspired by For Our Freedom Amendment calls (23+ states already on board). Who's with me? Sign the petition & let's build rallies nationwide starting Tax Day (April 15) to demand this fix. Link in bio/replies.",Neutral,0.7608,0.1278,0.7608,0.1115,False,none,Neutral
2026-03-16 04:42:28,Siliconish,"@JacekZieba420 @Yomommafoo34 @mark_slapinski Yes, because it's saying that unless Congress issues a formal declaration of war or authorizes specific military action, the President isn't allowed to engage in hostilities, at all, regardless of consultations, reporting, or timelines - which all apply regardless.","Yes, because it's saying that unless Congress issues a formal declaration of war or authorizes specific military action, the President isn't allowed to engage in hostilities, at all, regardless of consultations, reporting, or timelines - which all apply regardless.",Neutral,0.6711,0.3095,0.6711,0.0194,False,none,Neutral
2026-03-16 04:42:23,SunkaraBhargava,"@SuryaBhaiStan @INCTelangana @YSRCParty @JaiTDP Akkada Party has a value. TDP party ki kallu muskoni votes padthai. Ikkada driven by people. KCR-&gt; KTR-&gt; Harish. So, Congress targets in this order.","Akkada Party has a value. TDP party ki kallu muskoni votes padthai. Ikkada driven by people. KCR-> KTR-> Harish. So, Congress targets in this order.",Neutral,0.8169,0.0653,0.8169,0.1178,False,none,Neutral
2026-03-16 04:42:23,zubairkimaakich,"@CONMAN86997 @Sarpanch_Singh_ It was a bengali who founded the BJP. Lol. 🤣
Bengal is the birthplace of hindutva as well. 🔥",It was a bengali who founded the BJP. Lol. 🤣 Bengal is the birthplace of hindutva as well. 🔥,Positive,0.6417,0.0142,0.3441,0.6417,False,none,Positive
2026-03-16 04:42:22,viswanathan78,@DrSharmila15 Podi nayee. What's the rights to critize Modi..UK already face people because of muslims.did you know that are simply putting useless post. I was surprised how you still live ..your husband already become headlines to get commission..omni bus 🚌 nayee,Podi nayee. What's the rights to critize Modi..UK already face people because of muslims.did you know that are simply putting useless post. I was surprised how you still live ..your husband already become headlines to get commission..omni bus 🚌 nayee,Negative,0.8616,0.8616,0.1305,0.0079,False,none,Negative
2026-03-16 04:42:21,SukbirS26489822,"No Presidents rule in WB, no carving of a new UT! Our bloggers hyped these analysis. Perhaps they do not know Modi enough. @BJP4India, most likely is going to lose élections in WB. Will voters be terrorised? Was SIR a futile exercise?
@23pradeepsingh @mishra_satish @Sanjay_Dixit","No Presidents rule in WB, no carving of a new UT! Our bloggers hyped these analysis. Perhaps they do not know Modi enough. , most likely is going to lose élections in WB. Will voters be terrorised? Was SIR a futile exercise?",Negative,0.7321,0.7321,0.2555,0.0124,False,none,Negative
2026-03-16 04:42:21,realrajeshrk,"@being_praveenn @arunrp555 @blurt2kc Nan solla vandha point adhu ila. For any party which is ruling obviously hatred will be there - idealogically NTK and BJP have been opposing, ipo vijay entry capitalizing that. Plus LO Drug issue ilana kooda vera govt fail agura issues irukum bro adhu mulyama hate varum.","Nan solla vandha point adhu ila. For any party which is ruling obviously hatred will be there - idealogically NTK and BJP have been opposing, ipo vijay entry capitalizing that. Plus LO Drug issue ilana kooda vera govt fail agura issues irukum bro adhu mulyama hate varum.",Negative,0.7691,0.7691,0.2155,0.0155,False,none,Negative
2026-03-16 04:42:10,ColVenkat,@rvaidya2000 @AnuSatheesh5 Half the CONgressmen don't know who Kharge is😂. Other half don't even know what CONgress is....they do what being told as they are paid cookies who are supposed to what is being told &amp; not use upper storey.,Half the CONgressmen don't know who Kharge is😂. Other half don't even know what CONgress is....they do what being told as they are paid cookies who are supposed to what is being told & not use upper storey.,Negative,0.5832,0.5832,0.3931,0.0237,False,none,Negative
2026-03-16 04:42:09,tara_views,"@Insomniacsays Drugs is not manufactured in TN. It's supplied in TN. Drug network control pana vendithu union BJP govt. Avanga kita than andha dept irukuthu. Inga pidipadratha arrest pana mudium.
Minister got reprimanded. Actions is taken. Freeya vidala. Crimes happen.Whether they are let free?",Drugs is not manufactured in TN. It's supplied in TN. Drug network control pana vendithu union BJP govt. Avanga kita than andha dept irukuthu. Inga pidipadratha arrest pana mudium. Minister got reprimanded. Actions is taken. Freeya vidala. Crimes happen.Whether they are let free?,Neutral,0.5066,0.4754,0.5066,0.0179,False,none,Neutral
2026-03-16 04:42:08,russkey2k,@DHSgov Congress is a failed branch of government. All 535 of them should be fired immediately.,Congress is a failed branch of government. All 535 of them should be fired immediately.,Negative,0.9494,0.9494,0.045,0.0056,False,none,Negative
2026-03-16 04:42:07,SimpleIndian1,"@upword_ Meritocracy ""left the chat"" decades ago when Nehru became India's 1st PM instead of Sardar Patel who had the overwhelming support of PCCs within Congress party. Caste-based Reservations only carried forward that mindset to the masses, and is being extended to more 'deprived' ppl","Meritocracy ""left the chat"" decades ago when Nehru became India's 1st PM instead of Sardar Patel who had the overwhelming support of PCCs within Congress party. Caste-based Reservations only carried forward that mindset to the masses, and is being extended to more 'deprived' ppl",Negative,0.4964,0.4964,0.4652,0.0384,False,none,Negative
2026-03-16 04:42:06,hiteshsatawat,"Oh, Aunti ji, clutching at Iranian straws to bash #Modi? Fact is India's gas deals flow from PM's masterful diplomacy—Chabahar port thriving, billions in trade despite US sanctions—while your CONgress era begged and buckled. Your ""people's empathy"" fairy tale? Just cover for your party's epic foreign flops. Keep whining, we keep winning!","Oh, Aunti ji, clutching at Iranian straws to bash Modi? Fact is India's gas deals flow from PM's masterful diplomacy—Chabahar port thriving, billions in trade despite US sanctions—while your CONgress era begged and buckled. Your ""people's empathy"" fairy tale? Just cover for your party's epic foreign flops. Keep whining, we keep winning!",Negative,0.4981,0.4981,0.4091,0.0929,False,none,Negative
2026-03-16 04:42:03,bullah69kaboom,@BJP4Delhi @CMODelhi  no action no votes next time. We don’t need a mullah supporting government,no action no votes next time. We don’t need a mullah supporting government,Negative,0.8665,0.8665,0.126,0.0075,False,none,Negative
2026-03-16 04:41:58,want2expres,@EconomicTimes @Ajitkumar_Kanan If this rule was applicable in India - 99% of the Central Govt &amp; BJP state govt would be arrested.,If this rule was applicable in India - 99% of the Central Govt & BJP state govt would be arrested.,Negative,0.7279,0.7279,0.254,0.0182,False,none,Negative
2026-03-16 04:41:58,WokePandemic,Chamchas were doing protest in a colony against Modi on LPG shortage and this happened 🤣 https://t.co/kElYT84zvO,Chamchas were doing protest in a colony against Modi on LPG shortage and this happened 🤣,Negative,0.596,0.596,0.3721,0.0319,False,none,Negative
2026-03-16 04:41:57,revelationendt1,Congress never voted to go to war so it is ILLEGAL! https://t.co/S0JewaaH9l,Congress never voted to go to war so it is ILLEGAL!,Negative,0.8075,0.8075,0.1771,0.0154,False,none,Negative
2026-03-16 04:41:56,InAmarjeet13,@ndtv @ndtvindia @PandaJay @PadmajaJoshi @Ankit_Tyagi01 How many more years you need to make it viksit Assam. All BJP leaders have developed only,How many more years you need to make it viksit Assam. All BJP leaders have developed only,Neutral,0.5055,0.4577,0.5055,0.0368,False,none,Neutral
2026-03-16 04:41:55,mraviyadav99999,"Papireddy Colony Multipurpose Function Hall Plight – Congress Government Negligence Exposed

Multipurpose functional building built during KCR’s rule is in a plight…

Arikapudi Gandhi and Ragam Nagender Yadav, will your son and daughter get married in this function hall???

*Congress government has completely failed in Telangana — People of Serilingampally are noticing this.*

#congressfailedtelangana 
#serilingampally","Papireddy Colony Multipurpose Function Hall Plight – Congress Government Negligence Exposed Multipurpose functional building built during KCR’s rule is in a plight… Arikapudi Gandhi and Ragam Nagender Yadav, will your son and daughter get married in this function hall??? *Congress government has completely failed in Telangana — People of Serilingampally are noticing this.* congressfailedtelangana serilingampally",Negative,0.8104,0.8104,0.1803,0.0093,True,punctuation,Negative
2026-03-16 04:41:52,Richard73273260,@SprinterPress @Knick_RSA Modi must resign after the betrayal of Iran to the pedos of US and israel.,Modi must resign after the betrayal of Iran to the pedos of US and israel.,Negative,0.8969,0.8969,0.0966,0.0065,False,none,Negative
2026-03-16 04:41:50,sdasgupta7,@mystiquememoir To win BJP should 1) not deploy it's resources in seats where muslims&gt;40% 2) In other seats -a) Plan booth level safety &amp; voter mobilisation with armed support of Central Forces. b) Restrict state govt officials &amp; police only to high profile booths under media glare in Kolkata.,To win BJP should 1) not deploy it's resources in seats where muslims>40% 2) In other seats -a) Plan booth level safety & voter mobilisation with armed support of Central Forces. b) Restrict state govt officials & police only to high profile booths under media glare in Kolkata.,Neutral,0.7025,0.2629,0.7025,0.0345,False,none,Neutral
2026-03-16 04:41:48,Opportunistshoo,"I am worried now for the kids future. 

Mdc will make sure his parents beg for basic things now. 

That is how politics work. 

He was right when he said one day India will become Pakistan",I am worried now for the kids future. Mdc will make sure his parents beg for basic things now. That is how politics work. He was right when he said one day India will become Pakistan,Negative,0.8241,0.8241,0.1636,0.0123,False,none,Negative
2026-03-16 04:41:43,ParkergirlUSA,"@Milajoy @jljones1271 I’m mad as h@ll but I’m not giving up! And don’t despair, Milajoy! 
We need your voice. 

After what I’ve seen from those liars in Congress I know the fight is worse than we all knew. Keep fighting! 👍🇺🇸❤️","I’m mad as h but I’m not giving up! And don’t despair, Milajoy! We need your voice. After what I’ve seen from those liars in Congress I know the fight is worse than we all knew. Keep fighting! 👍🇺🇸❤️",Positive,0.4073,0.3663,0.2264,0.4073,False,none,Positive
2026-03-16 04:41:39,mjb9012,@Brooke_Babineau @Acyn @smc429 Because Congress and the VP are not doing their jobs,Because Congress and the VP are not doing their jobs,Negative,0.8367,0.8367,0.1513,0.012,False,none,Negative
2026-03-16 04:41:38,WaldiyaB,"@rishibagree BJP ke paltoo kute ,  who does not know she has been forced to give such statement in lieu of saving her after all those togh time , it is just like Marta kay na karta. 
What party was she ultimately representing when that debate was happening.","BJP ke paltoo kute , who does not know she has been forced to give such statement in lieu of saving her after all those togh time , it is just like Marta kay na karta. What party was she ultimately representing when that debate was happening.",Negative,0.604,0.604,0.3846,0.0114,False,none,Negative
2026-03-16 04:41:35,Loquacious_Lion,The side that used to televise every moment of earlier wars is censoring the internet now. That tells all about how things are going.,The side that used to televise every moment of earlier wars is censoring the internet now. That tells all about how things are going.,Negative,0.7148,0.7148,0.2732,0.012,False,none,Negative
2026-03-16 04:41:34,aaymanam,"@sreemoytalukdar modi is not trustworthy though, whatever anyone may say about him","modi is not trustworthy though, whatever anyone may say about him",Negative,0.8041,0.8041,0.1863,0.0096,False,none,Negative
2026-03-16 04:41:34,man_sd_pen,"@Truethoughts68 @rachitseth How many were convicted ? Modi is in power since 2014 , why no body is arrested and behind the bars ?","How many were convicted ? Modi is in power since 2014 , why no body is arrested and behind the bars ?",Negative,0.5071,0.5071,0.4732,0.0196,False,none,Negative
2026-03-16 04:41:32,tradenfly,"@WescottAmerica I am no legal expert, but Tucker seems to be admitting to something called treason.  I don't know how that will fly given that treason is only something that can be charged when in a war, since it is not officially declared war by congress.  FARA violations &amp; espionage?","I am no legal expert, but Tucker seems to be admitting to something called treason. I don't know how that will fly given that treason is only something that can be charged when in a war, since it is not officially declared war by congress. FARA violations & espionage?",Negative,0.7081,0.7081,0.2824,0.0094,False,none,Negative
2026-03-16 04:41:31,vk711407,"There is no issue for #LPG in india, bus ye log BJP ko badnaam krne me lge h https://t.co/Y6nDMYIFDp","There is no issue for LPG in india, bus ye log BJP ko badnaam krne me lge h",Neutral,0.5599,0.3984,0.5599,0.0416,False,none,Neutral
2026-03-16 04:41:30,RajaHin95506621,"@JBtwet Currection
2021 Election 

Less than 1k margin: 7 seats
Less than 5k margin: 29 seats
Less than 5k-10k margin: 33 seats
Less than 10k-15k margin: 22 seats

Total loss of 91 seats. BJP won 77.
If BJP win these 91 seats, BJP will easily cross 168 seats.","Currection 2021 Election Less than 1k margin: 7 seats Less than 5k margin: 29 seats Less than 5k-10k margin: 33 seats Less than 10k-15k margin: 22 seats Total loss of 91 seats. BJP won 77. If BJP win these 91 seats, BJP will easily cross 168 seats.",Neutral,0.7197,0.209,0.7197,0.0713,False,none,Neutral
2026-03-16 04:41:29,eshwar_171,"@BJP4India How many of you think BJP will win in West Bengal next election?

BJP = ❤️ Like
TMC = 💬 Comment
Let’s see what people think.",How many of you think BJP will win in West Bengal next election? BJP = ❤️ Like TMC = 💬 Comment Let’s see what people think.,Neutral,0.8425,0.0223,0.8425,0.1352,False,none,Neutral
2026-03-16 04:41:28,JacekZieba420,"@Siliconish @Yomommafoo34 @mark_slapinski I'll give you that one. He did not consult with Congress. But, today... that leaky ass congress. you can't trust them to call Iran. But he did notify them, via tweet within 48 minutes. And we will see if he ceases hostilities if he has no authorization. Bet?","I'll give you that one. He did not consult with Congress. But, today... that leaky ass congress. you can't trust them to call Iran. But he did notify them, via tweet within 48 minutes. And we will see if he ceases hostilities if he has no authorization. Bet?",Negative,0.7468,0.7468,0.2389,0.0143,False,none,Negative
2026-03-16 04:41:28,KAkilan17,"@DrLuttapi @priyankagandhi @RahulGandhi BJP/EC is implementing the SIR to remove opposition-inclined voters from booths dominated by the opposition, delete minorities (Muslims + Christians), delete women voters, and delete sections of Dalit (SC+ST) and OBC voters—all to benefit the BJP and steal the election.(3/3)","BJP/EC is implementing the SIR to remove opposition-inclined voters from booths dominated by the opposition, delete minorities (Muslims + Christians), delete women voters, and delete sections of Dalit (SC+ST) and OBC voters—all to benefit the BJP and steal the election.(3/3)",Neutral,0.5396,0.4385,0.5396,0.0219,False,none,Neutral
2026-03-16 04:41:23,husainronaq,"@MeghUpdates For Petrol prices why didn’t they go back to Congress rates?

Conveniently shifting benchmarks.",For Petrol prices why didn’t they go back to Congress rates? Conveniently shifting benchmarks.,Neutral,0.5091,0.4774,0.5091,0.0135,False,none,Neutral
2026-03-16 04:41:21,niftytrader_15,"Since it's bjp ruled state now , No one wud be held accountable..media will either as usual do modi modi to divert  or find similar instance from the past in opposition ruled state and question them .. https://t.co/7IQnnr6JYR","Since it's bjp ruled state now , No one wud be held accountable..media will either as usual do modi modi to divert or find similar instance from the past in opposition ruled state and question them ..",Negative,0.5451,0.5451,0.44,0.0149,False,none,Negative
2026-03-16 04:41:18,Drewgoblue,"@RepMaryMiller This is a lie Congress only has authority to mandate rules on congressional  elections,  they do not in the case of seanate or presidential election you would think a congresswoman would know this ...","This is a lie Congress only has authority to mandate rules on congressional elections, they do not in the case of seanate or presidential election you would think a congresswoman would know this ...",Negative,0.697,0.697,0.2886,0.0144,True,indian_vocab,Negative
2026-03-16 04:41:18,Kaustav92690133,"#WestBengal

Expect BJP's 1st Candidate list of ~155 names also on this Tuesday!!",WestBengal Expect BJP's 1st Candidate list of ~155 names also on this Tuesday!!,Neutral,0.7842,0.0079,0.7842,0.2079,True,punctuation,Negative
2026-03-16 04:41:13,Never_NRO,"@ramzpaul You are ridiculous. The reposting garbage from Chris Murphy and Dick Blumenthal is obnoxious. You're pretending they are truthful, despite knowing both are inveterate liars. If the Ds take back congress and the presidency, the country ends. Choose carefully.","You are ridiculous. The reposting garbage from Chris Murphy and Dick Blumenthal is obnoxious. You're pretending they are truthful, despite knowing both are inveterate liars. If the Ds take back congress and the presidency, the country ends. Choose carefully.",Negative,0.9431,0.9431,0.0514,0.0055,False,none,Negative
2026-03-16 04:41:12,muthyala52684,@JustPunforfun True.. india doesn't need democracy.. i dia needs dictatorship.. and im eagerly waiting for that to happen in bjp rule..,True.. india doesn't need democracy.. i dia needs dictatorship.. and im eagerly waiting for that to happen in bjp rule..,Negative,0.4979,0.4979,0.3965,0.1056,False,none,Negative
2026-03-16 04:41:11,Udayp9959,"📍 Election Alert: Assembly elections announced for Kerala, Tamil Nadu, Assam &amp; West Bengal in April 2026! TMC vs BJP showdown in Bengal with 2-phase voting. Democracy in action! 🗳️ #IndiaPolitics #Elections2026 #MamataBanerjee #BJP","📍 Election Alert: Assembly elections announced for Kerala, Tamil Nadu, Assam & West Bengal in April 2026! TMC vs BJP showdown in Bengal with 2-phase voting. Democracy in action! 🗳️ IndiaPolitics Elections2026 MamataBanerjee BJP",Neutral,0.5546,0.0043,0.5546,0.4412,False,none,Neutral
2026-03-16 04:41:08,noincomenotax,"@Krisshh_21 BJP is one shameless party ever existed in the entire political space. They will approach everybody to strengthen them. I agree.

But for 2026 TVK without alliance is much beneficial for them. TS's this statement is just a formal one.",BJP is one shameless party ever existed in the entire political space. They will approach everybody to strengthen them. I agree. But for 2026 TVK without alliance is much beneficial for them. TS's this statement is just a formal one.,Negative,0.554,0.554,0.3989,0.0471,False,none,Negative
2026-03-16 04:41:06,aarikaup,"@cse_aspirantss Option A 
The 1925 Session: She presided over the 40th session of the Indian National Congress held in Kanpur.",Option A The 1925 Session: She presided over the 40th session of the Indian National Congress held in Kanpur.,Neutral,0.9313,0.0044,0.9313,0.0643,False,none,Neutral
2026-03-16 04:41:05,BanglarProhori,@fintech_shark That Trojan Horse runner is Narendra Damodar Das Modi,That Trojan Horse runner is Narendra Damodar Das Modi,Negative,0.5081,0.5081,0.4454,0.0466,False,none,Negative
2026-03-16 04:41:02,ansh_ecemba,@MahuaMoitraFans Isi bachae ke ghar walo nae bjp ko vote fiya hoga and now all this.,Isi bachae ke ghar walo nae bjp ko vote fiya hoga and now all this.,Neutral,0.5942,0.3786,0.5942,0.0272,False,none,Neutral
2026-03-16 04:41:01,apurvaparikh18,"@chetanaupadhya2 Why sky is not falling on Sanatani Bharat?
Every day, more pillars are added to support Bharat, Sanatan &amp; continue growth for Sanatani in each &amp; every sectors. 
Lets not look at half empty glass marketed by opposition. 
Lets look at half full glass, filled by BJP/NDA.
JaiHind","Why sky is not falling on Sanatani Bharat? Every day, more pillars are added to support Bharat, Sanatan & continue growth for Sanatani in each & every sectors. Lets not look at half empty glass marketed by opposition. Lets look at half full glass, filled by BJP/NDA. JaiHind",Neutral,0.4731,0.0639,0.4731,0.463,False,none,Neutral
2026-03-16 04:41:00,TheQuint,"India remained silent when Ayatollah Ali Khamenei was targeted and killed along with members of his family. New Delhi has reached out to Tehran after nearly two weeks of silence. The delay, though, has raised questions. Manoj Joshi writes.
Read: https://t.co/PH7M813CcX","India remained silent when Ayatollah Ali Khamenei was targeted and killed along with members of his family. New Delhi has reached out to Tehran after nearly two weeks of silence. The delay, though, has raised questions. Manoj Joshi writes. Read:",Neutral,0.5651,0.4247,0.5651,0.0102,False,none,Neutral
